Item Id,Item URI,Dublin Core:Title,Dublin Core:Subject,Dublin Core:Description,Dublin Core:Creator,Dublin Core:Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Dublin Core:Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
1002,https://georgeeliotarchive.org/items/show/1002,"George Eliot to John Blackwood, 1860-01-28",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:132-133","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1860-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/737028d4a1b6ce229209e26f336eedc4.pdf,,Correspondence - The John Cross Collection,1,0
1001,https://georgeeliotarchive.org/items/show/1001,"George Eliot to John Blackwood, 1860-01-12",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:131-132","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1860-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/e20c38c7e433a3b7e4e175b603259696.pdf,,Correspondence - The John Cross Collection,1,0
1000,https://georgeeliotarchive.org/items/show/1000,"George Eliot to John Blackwood, 1860-01-06",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:131","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1860-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/0f03101cb805544bc494995ac7fc6075.pdf,,Correspondence - The John Cross Collection,1,0
999,https://georgeeliotarchive.org/items/show/999,"George Eliot to Charles L. Lewes, 1860-01-04",Charles L. Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:130","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1860-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Lee Lewes,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/7efedf3882cbbdf0f098315777778cb6.pdf,,Correspondence - The John Cross Collection,1,0
998,https://georgeeliotarchive.org/items/show/998,"George Eliot to John Blackwood, 1860-01-03",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:128-130","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1860-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/571252ffd66f16c78baecef923cfeb82.pdf,,Correspondence - The John Cross Collection,1,0
997,https://georgeeliotarchive.org/items/show/997,"George Eliot to Cara Hennell Bray, 1859-12-30",Cara Hennell Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:128","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/b29b4988f473dd29731457031f3c74f7.pdf,,Correspondence - The John Cross Collection,1,0
996,https://georgeeliotarchive.org/items/show/996,"George Eliot to François D'Albert, 1859-12-06",François D'Albert,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:124-128","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,François D'Albert",https://georgeeliotarchive.org/files/original/10cf4ec8571003f0216fc4817b7b63b6.pdf,,Correspondence - The John Cross Collection,1,0
995,https://georgeeliotarchive.org/items/show/995,"George Eliot to Sara Hennell, 1859-12-05",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:123-124","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/1b64e1de2a4b4b1d40803d8e0fd29fc6.pdf,,Correspondence - The John Cross Collection,1,0
994,https://georgeeliotarchive.org/items/show/994,"George Eliot to Barbara Leigh Smith Bodichon, 1859-12-05",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:121-123","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/a5742f14734202d1e82cf5d604b717cf.pdf,,Correspondence - The John Cross Collection,1,0
993,https://georgeeliotarchive.org/items/show/993,"George Eliot to Charles L. Lewes, 1859-11-26",Charles L. Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:120-121","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Lee Lewes,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/285e3d2704557df4cf194ed11857e2be.pdf,,Correspondence - The John Cross Collection,1,0
992,https://georgeeliotarchive.org/items/show/992,"George Eliot to Charles and Cara Bray, 1859-11-25",Charles and Cara Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:119-120","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/0b0c21260815c9880a58be21f48b0e64.pdf,,Correspondence - The John Cross Collection,1,0
991,https://georgeeliotarchive.org/items/show/991,"George Eliot to Sara Hennell, 1859-11-14",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:117","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/36721e2a595815f06402c92a445e7085.pdf,,Correspondence - The John Cross Collection,1,0
990,https://georgeeliotarchive.org/items/show/990,"George Eliot to Sara Hennell, 1859-11-11",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:116-117","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/2f76251f798a58b9e7cface32a6f04c9.pdf,,Correspondence - The John Cross Collection,1,0
989,https://georgeeliotarchive.org/items/show/989,"George Eliot to John Blackwood, 1859-10-28",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:116","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/e71b6168cc2e031abe78ffd87fc32b29.pdf,,Correspondence - The John Cross Collection,1,0
988,https://georgeeliotarchive.org/items/show/988,"George Eliot to François D'Albert, 1859-10-18",François D'Albert,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:112-115","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,François D'Albert",https://georgeeliotarchive.org/files/original/64203d4581305b02cfbeac6ecb6ef653.pdf,,Correspondence - The John Cross Collection,1,0
987,https://georgeeliotarchive.org/items/show/987,"George Eliot to John Blackwood, 1859-10-16",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:110-112","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/d3661321f73f109db37f4b656884c8b5.pdf,,Correspondence - The John Cross Collection,1,0
986,https://georgeeliotarchive.org/items/show/986,"George Eliot to Sara Hennell, 1859-10-10",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:109-110","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/5fc2d491896bb3a32a73ea40ebd6d9d4.pdf,,Correspondence - The John Cross Collection,1,0
985,https://georgeeliotarchive.org/items/show/985,"George Eliot to Charles L. Lewes, 1859-10-07",Charles L. Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:108-109","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Lee Lewes,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/1e0defb71ad19411b990ab7a0f0c35b3.pdf,,Correspondence - The John Cross Collection,1,0
984,https://georgeeliotarchive.org/items/show/984,"George Eliot to Barbara Leigh Smith Bodichon, 1859-09-17",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:107","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/63d57bdd11e8ed444d0c650b48310261.pdf,,Correspondence - The John Cross Collection,1,0
983,https://georgeeliotarchive.org/items/show/983,"George Eliot to Sara Hennell, 1859-08-20",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:105","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/9353580022f8d9e0b904ec75078d3d7a.pdf,,Correspondence - The John Cross Collection,1,0
982,https://georgeeliotarchive.org/items/show/982,"George Eliot to John Blackwood, 1859-08-17",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:104-105","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/13f463f53ac762c8a30924f303eff66c.pdf,,Correspondence - The John Cross Collection,1,0
981,https://georgeeliotarchive.org/items/show/981,"George Eliot to Sara Hennell, 1859-08-15",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:104","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/40d79a29bd05961e1a8b4a91e5879d4f.pdf,,Correspondence - The John Cross Collection,1,0
980,https://georgeeliotarchive.org/items/show/980,"George Eliot to Barbara Leigh Smith Bodichon, 1859-08-11",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:103","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/a7411cd0b3cd1631c2274b059403f8b3.pdf,,Correspondence - The John Cross Collection,1,0
979,https://georgeeliotarchive.org/items/show/979,"George Eliot to Charles L. Lewes, 1859-07-30",Charles L. Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:101-103","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Lee Lewes,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/01d5d78a8b5fb9ff6cf5eb55f611541a.pdf,,Correspondence - The John Cross Collection,1,0
978,https://georgeeliotarchive.org/items/show/978,"George Eliot to John Blackwood, 1859-07-30",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:100-101","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/25d32e8a159f99010e20b7e50e74962a.pdf,,Correspondence - The John Cross Collection,1,0
977,https://georgeeliotarchive.org/items/show/977,"George Eliot to Cara Hennell Bray, 1859-07-26",Cara Hennell Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:98-100","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/e1f468889e5dd381d60817b46ed0bdc1.pdf,,Correspondence - The John Cross Collection,1,0
976,https://georgeeliotarchive.org/items/show/976,"George Eliot to John Blackwood, 1859-07-23",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:97-98","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/6762117e4b1d8ebc28c0bb13c107e265.pdf,,Correspondence - The John Cross Collection,1,0
975,https://georgeeliotarchive.org/items/show/975,"George Eliot to Cara Hennell Bray, 1859-07-23",Cara Hennell Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:97","<em>George Eliot Archive</em>, edited by Beverley Park Rilett GeorgeEliotArchive.org",1859-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/7b8318ada05bc2b7ee827f1b196bf083.pdf,,Correspondence - The John Cross Collection,1,0
974,https://georgeeliotarchive.org/items/show/974,"George Eliot to Maria Bury Congreve, 1859-07-06",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:96","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/778b0a064024e16bfbeba582abfc5cb1.pdf,,Correspondence - The John Cross Collection,1,0
973,https://georgeeliotarchive.org/items/show/973,"George Eliot to Charles Bray, 1859-07-05",Charles Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:95-96","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/faae9520d9e45bba44cd3d6f27b3c53e.pdf,,Correspondence - The John Cross Collection,1,0
972,https://georgeeliotarchive.org/items/show/972,"George Eliot to Charles and Cara Bray, 1859-06-[27]",Charles and Cara Bray,,George Eliot,"Cross, JW.<em> George Eliot's Life</em>, 1885, 2:94-95","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-06-27?,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Charles Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/f3e9b91236bb799bc17ce07e6e3b8ede.pdf,,Correspondence - The John Cross Collection,1,0
971,https://georgeeliotarchive.org/items/show/971,"George Eliot to Maria Bury Congreve, 1859-06-27",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:93-94","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/2e6911bf0009c218e6ecb78b31563968.pdf,,Correspondence - The John Cross Collection,1,0
970,https://georgeeliotarchive.org/items/show/970,"George Eliot to Sara Hennell, 1859-06-24",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:92-93","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/b70a5ab53f01c10ba4fea0a1d6dc10c4.pdf,,Correspondence - The John Cross Collection,1,0
969,https://georgeeliotarchive.org/items/show/969,"George Eliot to Maria Bury Congreve, 1859-06-08",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:91-92","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/e05c41f4024fa9a58819ca70887fd2af.pdf,,Correspondence - The John Cross Collection,1,0
968,https://georgeeliotarchive.org/items/show/968,"George Eliot to William Blackwood, 1859-06-06",William Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:90","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,William Blackwood",https://georgeeliotarchive.org/files/original/0fda2009d65cb2f65a1af8e06168e30b.pdf,,Correspondence - The John Cross Collection,1,0
967,https://georgeeliotarchive.org/items/show/967,"George Eliot to Sara Hennell, 1859-05-21",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:89","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/0c465b205161ba3aea0b21cb45dc4bb5.pdf,,Correspondence - The John Cross Collection,1,0
966,https://georgeeliotarchive.org/items/show/966,"George Eliot to John Blackwood, 1859-05-21",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:88-89","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/aefe461ff9c8b1b30818e0681a6d9909.pdf,,Correspondence - The John Cross Collection,1,0
965,https://georgeeliotarchive.org/items/show/965,"George Eliot to Sara Hennell, 1859-05-19",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:88","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/492801ee332486bb73474aa87bd502bd.pdf,,Correspondence - The John Cross Collection,1,0
964,https://georgeeliotarchive.org/items/show/964,"George Eliot to William Blackwood, 1859-05-06",William Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:87","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,William Blackwood",https://georgeeliotarchive.org/files/original/73b4953ce9eb47b0707cef420f3e5d42.pdf,,Correspondence - The John Cross Collection,1,0
963,https://georgeeliotarchive.org/items/show/963,"George Eliot to Barbara Leigh Smith Bodichon, 1859-05-05",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:85-86","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/d46c0c874fb97585fd5f9171312fb53e.pdf,,Correspondence - The John Cross Collection,1,0
962,https://georgeeliotarchive.org/items/show/962,"George Eliot to Maria Bury Congreve, 1859-05-04",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:84-85","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/0ed4c14b3a02b75772d3b7f4724f6f25.pdf,,Correspondence - The John Cross Collection,1,0
961,https://georgeeliotarchive.org/items/show/961,"George Eliot to John Blackwood, 1859-04-29",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:83-84","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/5031f1a295f254d3e3f3aa0f86f04d78.pdf,,Correspondence - The John Cross Collection,1,0
960,https://georgeeliotarchive.org/items/show/960,"E. B. Lytton to John Blackwood, 1859-04-24",John Blackwood,,E. B. Lytton,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:82-83","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,E B Lytton,John Blackwood",https://georgeeliotarchive.org/files/original/ece90cb40669c8c38ea91f046dfd58ae.pdf,,Correspondence - The John Cross Collection,1,0
959,https://georgeeliotarchive.org/items/show/959,"George Eliot to John Blackwood, 1859-04-20",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:81-82","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/86ae16a899fce29b554b8d5095c456cf.pdf,,Correspondence - The John Cross Collection,1,0
958,https://georgeeliotarchive.org/items/show/958,"George Eliot to Sara Hennell, 1859-04-15",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:80-81","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/8342239085eb11f609a740a74deeb124.pdf,,Correspondence - The John Cross Collection,1,0
957,https://georgeeliotarchive.org/items/show/957,"George Eliot to Sara Hennell, 1859-04-11",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:80","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/57274a20cf3b7791d3c05fa92858c1ac.pdf,,Correspondence - The John Cross Collection,1,0
956,https://georgeeliotarchive.org/items/show/956,"George Eliot to John Blackwood, 1859-04-10",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:78-80","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/01c6ab4c2161f72e37e023fc4064c88e.pdf,,Correspondence - The John Cross Collection,1,0
955,https://georgeeliotarchive.org/items/show/955,"George Eliot to John Blackwood, 1859-03-30",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:77-78","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/f357b2e05f64bb78a16572c23d3fe6bb.pdf,,Correspondence - The John Cross Collection,1,0
954,https://georgeeliotarchive.org/items/show/954,"George Eliot to Sara Hennell, 1859-03-21",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:76-77","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/b01dc84faee0fd2ab43d8327236e7cae.pdf,,Correspondence - The John Cross Collection,1,0
953,https://georgeeliotarchive.org/items/show/953,"George Eliot to J. A. Froude, 1859-[03]-[17]",J. A. Froude,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:76","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-03-17?,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,James Anthony Froude",https://georgeeliotarchive.org/files/original/b24f6424108365518af76d7b7945c787.pdf,,Correspondence - The John Cross Collection,1,0
952,https://georgeeliotarchive.org/items/show/952,"George Eliot to John Blackwood, 1859-03-17",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:75-76","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1859-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/9a150aeaa021a59780e3f99113b7faea.pdf,,Correspondence - The John Cross Collection,1,0
